index,Time,Location,Temperature,Brightness
4847,11,1,0.021384289,0.021384289
4848,12,1,0.279415498,0.279415498
4849,13,1,0.518405003,0.518405003
4850,14,1,0.722066063,0.722066063
4851,15,1,0.876519514,0.876519514
4852,16,1,0.971239609,0.971239609
4853,17,1,0.99977133,0.99977133
4854,18,1,0.960170287,0.960170287
4855,19,1,0.855135225,0.855135225
4856,20,1,0.691824111,0.691824111
4857,21,1,0.481366327,0.481366327
4858,22,1,0.238104224,0.238104224
4859,23,1,-0.021384289,0
4860,0,1,-0.279415498,0
4861,1,1,-0.518405003,0
4862,2,1,-0.722066063,0
4863,3,1,-0.876519514,0
4864,4,1,-0.971239609,0
4865,5,1,-0.99977133,0
4866,6,1,-0.960170287,0
4867,7,1,-0.855135225,0
4868,8,1,-0.691824111,0
4869,9,1,-0.481366327,0
4870,10,1,-0.238104224,0
4871,11,1,0.021384289,0.021384289
4872,12,1,0.279415498,0.279415498
4873,13,1,0.518405003,0.518405003
4874,14,1,0.722066063,0.722066063
4875,15,1,0.876519514,0.876519514
4876,16,1,0.971239609,0.971239609
4877,17,1,0.99977133,0.99977133
4878,18,1,0.960170287,0.960170287
4879,19,1,0.855135225,0.855135225
4880,20,1,0.691824111,0.691824111
4881,21,1,0.481366327,0.481366327
4882,22,1,0.238104224,0.238104224
4883,23,1,-0.021384289,0
4884,0,1,-0.279415498,0
4885,1,1,-0.518405003,0
4886,2,1,-0.722066063,0
4887,3,1,-0.876519514,0
4888,4,1,-0.971239609,0
4889,5,1,-0.99977133,0
4890,6,1,-0.960170287,0
4891,7,1,-0.855135225,0
4892,8,1,-0.691824111,0
4893,9,1,-0.481366327,0
4894,10,1,-0.238104224,0
4895,11,1,0.021384289,0.021384289
4896,12,1,0.279415498,0.279415498
4897,13,1,0.518405003,0.518405003
4898,14,1,0.722066063,0.722066063
4899,15,1,0.876519514,0.876519514
4900,16,1,0.971239609,0.971239609
4901,17,1,0.99977133,0.99977133
4902,18,1,0.960170287,0.960170287
4903,19,1,0.855135225,0.855135225
4904,20,1,0.691824111,0.691824111
4905,21,1,0.481366327,0.481366327
4906,22,1,0.238104224,0.238104224
4907,23,1,-0.021384289,0
4908,0,1,-0.279415498,0
4909,1,1,-0.518405003,0
4910,2,1,-0.722066063,0
4911,3,1,-0.876519514,0
4912,4,1,-0.971239609,0
4913,5,1,-0.99977133,0
4914,6,1,-0.960170287,0
4915,7,1,-0.855135225,0
4916,8,1,-0.691824111,0
4917,9,1,-0.481366327,0
4918,10,1,-0.238104224,0
4919,11,1,0.021384289,0.021384289
4920,12,1,0.279415498,0.279415498
4921,13,1,0.518405003,0.518405003
4922,14,1,0.722066063,0.722066063
4923,15,1,0.876519514,0.876519514
4924,16,1,0.971239609,0.971239609
4925,17,1,0.99977133,0.99977133
4926,18,1,0.960170287,0.960170287
4927,19,1,0.855135225,0.855135225
4928,20,1,0.691824111,0.691824111
4929,21,1,0.481366327,0.481366327
4930,22,1,0.238104224,0.238104224
4931,23,1,-0.021384289,0
4932,0,1,-0.279415498,0
4933,1,1,-0.518405003,0
4934,2,1,-0.722066063,0
4935,3,1,-0.876519514,0
4936,4,1,-0.971239609,0
4937,5,1,-0.99977133,0
4938,6,1,-0.960170287,0
4939,7,1,-0.855135225,0
4940,8,1,-0.691824111,0
4941,9,1,-0.481366327,0
4942,10,1,-0.238104224,0
4943,11,1,0.021384289,0.021384289
4944,12,1,0.279415498,0.279415498
4945,13,1,0.518405003,0.518405003
4946,14,1,0.722066063,0.722066063
4947,15,1,0.876519514,0.876519514
4948,16,1,0.971239609,0.971239609
4949,17,1,0.99977133,0.99977133
4950,18,1,0.960170287,0.960170287
4951,19,1,0.855135225,0.855135225
4952,20,1,0.691824111,0.691824111
4953,21,1,0.481366327,0.481366327
4954,22,1,0.238104224,0.238104224
4955,23,1,-0.021384289,0
4956,0,1,-0.279415498,0
4957,1,1,-0.518405003,0
4958,2,1,-0.722066063,0
4959,3,1,-0.876519514,0
4960,4,1,-0.971239609,0
4961,5,1,-0.99977133,0
4962,6,1,-0.960170287,0
4963,7,1,-0.855135225,0
4964,8,1,-0.691824111,0
4965,9,1,-0.481366327,0
4966,10,1,-0.238104224,0
4967,11,1,0.021384289,0.021384289
4968,12,1,0.279415498,0.279415498
4969,13,1,0.518405003,0.518405003
4970,14,1,0.722066063,0.722066063
4971,15,1,0.876519514,0.876519514
4972,16,1,0.971239609,0.971239609
4973,17,1,0.99977133,0.99977133
4974,18,1,0.960170287,0.960170287
4975,19,1,0.855135225,0.855135225
4976,20,1,0.691824111,0.691824111
4977,21,1,0.481366327,0.481366327
4978,22,1,0.238104224,0.238104224
4979,23,1,-0.021384289,0
4980,0,1,-0.279415498,0
4981,1,1,-0.518405003,0
4982,2,1,-0.722066063,0
4983,3,1,-0.876519514,0
4984,4,1,-0.971239609,0
4985,5,1,-0.99977133,0
4986,6,1,-0.960170287,0
4987,7,1,-0.855135225,0
4988,8,1,-0.691824111,0
4989,9,1,-0.481366327,0
4990,10,1,-0.238104224,0
4991,11,1,0.021384289,0.021384289
4992,12,1,0.279415498,0.279415498
4993,13,1,0.518405003,0.518405003
4994,14,1,0.722066063,0.722066063
4995,15,1,0.876519514,0.876519514
4996,16,1,0.971239609,0.971239609
4997,17,1,0.99977133,0.99977133
4998,18,1,0.960170287,0.960170287
4999,19,1,0.855135225,0.855135225
5000,20,1,0.691824111,0.691824111
5001,21,1,0.481366327,0.481366327
5002,22,1,0.238104224,0.238104224
5003,23,1,-0.021384289,0
5004,0,1,-0.279415498,0
5005,1,1,-0.518405003,0
5006,2,1,-0.722066063,0
5007,3,1,-0.876519514,0
5008,4,1,-0.971239609,0
5009,5,1,-0.99977133,0
5010,6,1,-0.960170287,0
5011,7,1,-0.855135225,0
5012,8,1,-0.691824111,0
5013,9,1,-0.481366327,0
5014,10,1,-0.238104224,0
5015,11,1,0.021384289,0.021384289
5016,12,1,0.279415498,0.279415498
5017,13,1,0.518405003,0.518405003
5018,14,1,0.722066063,0.722066063
5019,15,1,0.876519514,0.876519514
5020,16,1,0.971239609,0.971239609
5021,17,1,0.99977133,0.99977133
5022,18,1,0.960170287,0.960170287
5023,19,1,0.855135225,0.855135225
5024,20,1,0.691824111,0.691824111
5025,21,1,0.481366327,0.481366327
5026,22,1,0.238104224,0.238104224
5027,23,1,-0.021384289,0
5028,0,1,-0.279415498,0
5029,1,1,-0.518405003,0
5030,2,1,-0.722066063,0
5031,3,1,-0.876519514,0
5032,4,1,-0.971239609,0
5033,5,1,-0.99977133,0
5034,6,1,-0.960170287,0
5035,7,1,-0.855135225,0
5036,8,1,-0.691824111,0
5037,9,1,-0.481366327,0
5038,10,1,-0.238104224,0
5039,11,1,0.021384289,0.021384289
5040,12,1,0.279415498,0.279415498
5041,13,1,0.518405003,0.518405003
5042,14,1,0.722066063,0.722066063
5043,15,1,0.876519514,0.876519514
5044,16,1,0.971239609,0.971239609
5045,17,1,0.99977133,0.99977133
5046,18,1,0.960170287,0.960170287
5047,19,1,0.855135225,0.855135225
5048,20,1,0.691824111,0.691824111
5049,21,1,0.481366327,0.481366327
5050,22,1,0.238104224,0.238104224
5051,23,1,-0.021384289,0
5052,0,1,-0.279415498,0
5053,1,1,-0.518405003,0
5054,2,1,-0.722066063,0
5055,3,1,-0.876519514,0
5056,4,1,-0.971239609,0
5057,5,1,-0.99977133,0
5058,6,1,-0.960170287,0
5059,7,1,-0.855135225,0
5060,8,1,-0.691824111,0
5061,9,1,-0.481366327,0
5062,10,1,-0.238104224,0
5063,11,1,0.021384289,0.021384289
5064,12,1,0.279415498,0.279415498
5065,13,1,0.518405003,0.518405003
5066,14,1,0.722066063,0.722066063
5067,15,1,0.876519514,0.876519514
5068,16,1,0.971239609,0.971239609
5069,17,1,0.99977133,0.99977133
5070,18,1,0.960170287,0.960170287
5071,19,1,0.855135225,0.855135225
5072,20,1,0.691824111,0.691824111
5073,21,1,0.481366327,0.481366327
5074,22,1,0.238104224,0.238104224
5075,23,1,-0.021384289,0
5076,0,1,-0.279415498,0
5077,1,1,-0.518405003,0
5078,2,1,-0.722066063,0
5079,3,1,-0.876519514,0
5080,4,1,-0.971239609,0
5081,5,1,-0.99977133,0
5082,6,1,-0.960170287,0
5083,7,1,-0.855135225,0
5084,8,1,-0.691824111,0
5085,9,1,-0.481366327,0
5086,10,1,-0.238104224,0
5087,11,1,0.021384289,0.021384289
5088,12,1,0.279415498,0.279415498
5089,13,1,0.518405003,0.518405003
5090,14,1,0.722066063,0.722066063
5091,15,1,0.876519514,0.876519514
5092,16,1,0.971239609,0.971239609
5093,17,1,0.99977133,0.99977133
5094,18,1,0.960170287,0.960170287
5095,19,1,0.855135225,0.855135225
5096,20,1,0.691824111,0.691824111
5097,21,1,0.481366327,0.481366327
5098,22,1,0.238104224,0.238104224
5099,23,1,-0.021384289,0
5100,0,1,-0.279415498,0
5101,1,1,-0.518405003,0
5102,2,1,-0.722066063,0
5103,3,1,-0.876519514,0
5104,4,1,-0.971239609,0
5105,5,1,-0.99977133,0
5106,6,1,-0.960170287,0
5107,7,1,-0.855135225,0
5108,8,1,-0.691824111,0
5109,9,1,-0.481366327,0
5110,10,1,-0.238104224,0
5111,11,1,0.021384289,0.021384289
5112,12,1,0.279415498,0.279415498
5113,13,1,0.518405003,0.518405003
5114,14,1,0.722066063,0.722066063
5115,15,1,0.876519514,0.876519514
5116,16,1,0.971239609,0.971239609
5117,17,1,0.99977133,0.99977133
5118,18,1,0.960170287,0.960170287
5119,19,1,0.855135225,0.855135225
5120,20,1,0.691824111,0.691824111
5121,21,1,0.481366327,0.481366327
5122,22,1,0.238104224,0.238104224
5123,23,1,-0.021384289,0
5124,0,1,-0.279415498,0
5125,1,1,-0.518405003,0
5126,2,1,-0.722066063,0
5127,3,1,-0.876519514,0
5128,4,1,-0.971239609,0
5129,5,1,-0.99977133,0
5130,6,1,-0.960170287,0
5131,7,1,-0.855135225,0
5132,8,1,-0.691824111,0
5133,9,1,-0.481366327,0
5134,10,1,-0.238104224,0
5135,11,1,0.021384289,0.021384289
5136,12,1,0.279415498,0.279415498
5137,13,1,0.518405003,0.518405003
5138,14,1,0.722066063,0.722066063
5139,15,1,0.876519514,0.876519514
5140,16,1,0.971239609,0.971239609
5141,17,1,0.99977133,0.99977133
5142,18,1,0.960170287,0.960170287
5143,19,1,0.855135225,0.855135225
5144,20,1,0.691824111,0.691824111
5145,21,1,0.481366327,0.481366327
5146,22,1,0.238104224,0.238104224
5147,23,1,-0.021384289,0
5148,0,1,-0.279415498,0
5149,1,1,-0.518405003,0
5150,2,1,-0.722066063,0
5151,3,1,-0.876519514,0
5152,4,1,-0.971239609,0
5153,5,1,-0.99977133,0
5154,6,1,-0.960170287,0
5155,7,1,-0.855135225,0
5156,8,1,-0.691824111,0
5157,9,1,-0.481366327,0
5158,10,1,-0.238104224,0
5159,11,1,0.021384289,0.021384289
5160,12,1,0.279415498,0.279415498
5161,13,1,0.518405003,0.518405003
5162,14,1,0.722066063,0.722066063
5163,15,1,0.876519514,0.876519514
5164,16,1,0.971239609,0.971239609
5165,17,1,0.99977133,0.99977133
5166,18,1,0.960170287,0.960170287
5167,19,1,0.855135225,0.855135225
5168,20,1,0.691824111,0.691824111
5169,21,1,0.481366327,0.481366327
5170,22,1,0.238104224,0.238104224
5171,23,1,-0.021384289,0
5172,0,1,-0.279415498,0
5173,1,1,-0.518405003,0
5174,2,1,-0.722066063,0
5175,3,1,-0.876519514,0
5176,4,1,-0.971239609,0
5177,5,1,-0.99977133,0
5178,6,1,-0.960170287,0
5179,7,1,-0.855135225,0
5180,8,1,-0.691824111,0
5181,9,1,-0.481366327,0
5182,10,1,-0.238104224,0
5183,11,1,0.021384289,0.021384289
5184,12,1,0.279415498,0.279415498
5185,13,1,0.518405003,0.518405003
5186,14,1,0.722066063,0.722066063
5187,15,1,0.876519514,0.876519514
5188,16,1,0.971239609,0.971239609
5189,17,1,0.99977133,0.99977133
5190,18,1,0.960170287,0.960170287
5191,19,1,0.855135225,0.855135225
5192,20,1,0.691824111,0.691824111
5193,21,1,0.481366327,0.481366327
5194,22,1,0.238104224,0.238104224
5195,23,1,-0.021384289,0
5196,0,1,-0.279415498,0
5197,1,1,-0.518405003,0
5198,2,1,-0.722066063,0
5199,3,1,-0.876519514,0
5200,4,1,-0.971239609,0
5201,5,1,-0.99977133,0
5202,6,1,-0.960170287,0
5203,7,1,-0.855135225,0
5204,8,1,-0.691824111,0
5205,9,1,-0.481366327,0
5206,10,1,-0.238104224,0
5207,11,1,0.021384289,0.021384289
5208,12,1,0.279415498,0.279415498
5209,13,1,0.518405003,0.518405003
5210,14,1,0.722066063,0.722066063
5211,15,1,0.876519514,0.876519514
5212,16,1,0.971239609,0.971239609
5213,17,1,0.99977133,0.99977133
5214,18,1,0.960170287,0.960170287
5215,19,1,0.855135225,0.855135225
5216,20,1,0.691824111,0.691824111
5217,21,1,0.481366327,0.481366327
5218,22,1,0.238104224,0.238104224
5219,23,1,-0.021384289,0
5220,0,1,-0.279415498,0
5221,1,1,-0.518405003,0
5222,2,1,-0.722066063,0
5223,3,1,-0.876519514,0
5224,4,1,-0.971239609,0
5225,5,1,-0.99977133,0
5226,6,1,-0.960170287,0
5227,7,1,-0.855135225,0
5228,8,1,-0.691824111,0
5229,9,1,-0.481366327,0
5230,10,1,-0.238104224,0
5231,11,1,0.021384289,0.021384289
5232,12,1,0.279415498,0.279415498
5233,13,1,0.518405003,0.518405003
5234,14,1,0.722066063,0.722066063
5235,15,1,0.876519514,0.876519514
5236,16,1,0.971239609,0.971239609
5237,17,1,0.99977133,0.99977133
5238,18,1,0.960170287,0.960170287
5239,19,1,0.855135225,0.855135225
5240,20,1,0.691824111,0.691824111
5241,21,1,0.481366327,0.481366327
5242,22,1,0.238104224,0.238104224
5243,23,1,-0.021384289,0
5244,0,1,-0.279415498,0
5245,1,1,-0.518405003,0
5246,2,1,-0.722066063,0
5247,3,1,-0.876519514,0
5248,4,1,-0.971239609,0
5249,5,1,-0.99977133,0
5250,6,1,-0.960170287,0
5251,7,1,-0.855135225,0
5252,8,1,-0.691824111,0
5253,9,1,-0.481366327,0
5254,10,1,-0.238104224,0
5255,11,1,0.021384289,0.021384289
5256,12,1,0.279415498,0.279415498
5257,13,1,0.518405003,0.518405003
5258,14,1,0.722066063,0.722066063
5259,15,1,0.876519514,0.876519514
5260,16,1,0.971239609,0.971239609
5261,17,1,0.99977133,0.99977133
5262,18,1,0.960170287,0.960170287
5263,19,1,0.855135225,0.855135225
5264,20,1,0.691824111,0.691824111
5265,21,1,0.481366327,0.481366327
5266,22,1,0.238104224,0.238104224
5267,23,1,-0.021384289,0
5268,0,1,-0.279415498,0
5269,1,1,-0.518405003,0
5270,2,1,-0.722066063,0
5271,3,1,-0.876519514,0
5272,4,1,-0.971239609,0
5273,5,1,-0.99977133,0
5274,6,1,-0.960170287,0
5275,7,1,-0.855135225,0
5276,8,1,-0.691824111,0
5277,9,1,-0.481366327,0
5278,10,1,-0.238104224,0
5279,11,1,0.021384289,0.021384289
5280,12,1,0.279415498,0.279415498
5281,13,1,0.518405003,0.518405003
5282,14,1,0.722066063,0.722066063
5283,15,1,0.876519514,0.876519514
5284,16,1,0.971239609,0.971239609
5285,17,1,0.99977133,0.99977133
5286,18,1,0.960170287,0.960170287
5287,19,1,0.855135225,0.855135225
5288,20,1,0.691824111,0.691824111
5289,21,1,0.481366327,0.481366327
5290,22,1,0.238104224,0.238104224
5291,23,1,-0.021384289,0
5292,0,1,-0.279415498,0
5293,1,1,-0.518405003,0
5294,2,1,-0.722066063,0
5295,3,1,-0.876519514,0
5296,4,1,-0.971239609,0
5297,5,1,-0.99977133,0
5298,6,1,-0.960170287,0
5299,7,1,-0.855135225,0
5300,8,1,-0.691824111,0
5301,9,1,-0.481366327,0
5302,10,1,-0.238104224,0
5303,11,1,0.021384289,0.021384289
5304,12,1,0.279415498,0.279415498
5305,13,1,0.518405003,0.518405003
5306,14,1,0.722066063,0.722066063
5307,15,1,0.876519514,0.876519514
5308,16,1,0.971239609,0.971239609
5309,17,1,0.99977133,0.99977133
5310,18,1,0.960170287,0.960170287
5311,19,1,0.855135225,0.855135225
5312,20,1,0.691824111,0.691824111
5313,21,1,0.481366327,0.481366327
5314,22,1,0.238104224,0.238104224
5315,23,1,-0.021384289,0
5316,0,1,-0.279415498,0
5317,1,1,-0.518405003,0
5318,2,1,-0.722066063,0
5319,3,1,-0.876519514,0
5320,4,1,-0.971239609,0
5321,5,1,-0.99977133,0
5322,6,1,-0.960170287,0
5323,7,1,-0.855135225,0
5324,8,1,-0.691824111,0
5325,9,1,-0.481366327,0
5326,10,1,-0.238104224,0
5327,11,1,0.021384289,0.021384289
5328,12,1,0.279415498,0.279415498
5329,13,1,0.518405003,0.518405003
5330,14,1,0.722066063,0.722066063
5331,15,1,0.876519514,0.876519514
5332,16,1,0.971239609,0.971239609
5333,17,1,0.99977133,0.99977133
5334,18,1,0.960170287,0.960170287
5335,19,1,0.855135225,0.855135225
5336,20,1,0.691824111,0.691824111
5337,21,1,0.481366327,0.481366327
5338,22,1,0.238104224,0.238104224
5339,23,1,-0.021384289,0
5340,0,1,-0.279415498,0
5341,1,1,-0.518405003,0
5342,2,1,-0.722066063,0
5343,3,1,-0.876519514,0
5344,4,1,-0.971239609,0
5345,5,1,-0.99977133,0
5346,6,1,-0.960170287,0
5347,7,1,-0.855135225,0
5348,8,1,-0.691824111,0
5349,9,1,-0.481366327,0
5350,10,1,-0.238104224,0
5351,11,1,0.021384289,0.021384289
5352,12,1,0.279415498,0.279415498
5353,13,1,0.518405003,0.518405003
5354,14,1,0.722066063,0.722066063
5355,15,1,0.876519514,0.876519514
5356,16,1,0.971239609,0.971239609
5357,17,1,0.99977133,0.99977133
5358,18,1,0.960170287,0.960170287
5359,19,1,0.855135225,0.855135225
5360,20,1,0.691824111,0.691824111
5361,21,1,0.481366327,0.481366327
5362,22,1,0.238104224,0.238104224
5363,23,1,-0.021384289,0
5364,0,1,-0.279415498,0
5365,1,1,-0.518405003,0
5366,2,1,-0.722066063,0
5367,3,1,-0.876519514,0
5368,4,1,-0.971239609,0
5369,5,1,-0.99977133,0
5370,6,1,-0.960170287,0
5371,7,1,-0.855135225,0
5372,8,1,-0.691824111,0
5373,9,1,-0.481366327,0
5374,10,1,-0.238104224,0
5375,11,1,0.021384289,0.021384289
5376,12,1,0.279415498,0.279415498
5377,13,1,0.518405003,0.518405003
5378,14,1,0.722066063,0.722066063
5379,15,1,0.876519514,0.876519514
5380,16,1,0.971239609,0.971239609
5381,17,1,0.99977133,0.99977133
5382,18,1,0.960170287,0.960170287
5383,19,1,0.855135225,0.855135225
5384,20,1,0.691824111,0.691824111
5385,21,1,0.481366327,0.481366327
5386,22,1,0.238104224,0.238104224
5387,23,1,-0.021384289,0
5388,0,1,-0.279415498,0
5389,1,1,-0.518405003,0
5390,2,1,-0.722066063,0
5391,3,1,-0.876519514,0
5392,4,1,-0.971239609,0
5393,5,1,-0.99977133,0
5394,6,1,-0.960170287,0
5395,7,1,-0.855135225,0
5396,8,1,-0.691824111,0
5397,9,1,-0.481366327,0
5398,10,1,-0.238104224,0
5399,11,1,0.021384289,0.021384289
5400,12,1,0.279415498,0.279415498
5401,13,1,0.518405003,0.518405003
5402,14,1,0.722066063,0.722066063
5403,15,1,0.876519514,0.876519514
5404,16,1,0.971239609,0.971239609
5405,17,1,0.99977133,0.99977133
5406,18,1,0.960170287,0.960170287
5407,19,1,0.855135225,0.855135225
5408,20,1,0.691824111,0.691824111
5409,21,1,0.481366327,0.481366327
5410,22,1,0.238104224,0.238104224
5411,23,1,-0.021384289,0
5412,0,1,-0.279415498,0
5413,1,1,-0.518405003,0
5414,2,1,-0.722066063,0
5415,3,1,-0.876519514,0
5416,4,1,-0.971239609,0
5417,5,1,-0.99977133,0
5418,6,1,-0.960170287,0
5419,7,1,-0.855135225,0
5420,8,1,-0.691824111,0
5421,9,1,-0.481366327,0
5422,10,1,-0.238104224,0
5423,11,1,0.021384289,0.021384289
5424,12,1,0.279415498,0.279415498
5425,13,1,0.518405003,0.518405003
5426,14,1,0.722066063,0.722066063
5427,15,1,0.876519514,0.876519514
5428,16,1,0.971239609,0.971239609
5429,17,1,0.99977133,0.99977133
5430,18,1,0.960170287,0.960170287
5431,19,1,0.855135225,0.855135225
5432,20,1,0.691824111,0.691824111
5433,21,1,0.481366327,0.481366327
5434,22,1,0.238104224,0.238104224
5435,23,1,-0.021384289,0
5436,0,1,-0.279415498,0
5437,1,1,-0.518405003,0
5438,2,1,-0.722066063,0
5439,3,1,-0.876519514,0
5440,4,1,-0.971239609,0
5441,5,1,-0.99977133,0
5442,6,1,-0.960170287,0
5443,7,1,-0.855135225,0
5444,8,1,-0.691824111,0
5445,9,1,-0.481366327,0
5446,10,1,-0.238104224,0
5447,11,1,0.021384289,0.021384289
5448,12,1,0.279415498,0.279415498
5449,13,1,0.518405003,0.518405003
5450,14,1,0.722066063,0.722066063
5451,15,1,0.876519514,0.876519514
5452,16,1,0.971239609,0.971239609
5453,17,1,0.99977133,0.99977133
5454,18,1,0.960170287,0.960170287
5455,19,1,0.855135225,0.855135225
5456,20,1,0.691824111,0.691824111
5457,21,1,0.481366327,0.481366327
5458,22,1,0.238104224,0.238104224
5459,23,1,-0.021384289,0
5460,0,1,-0.279415498,0
5461,1,1,-0.518405003,0
5462,2,1,-0.722066063,0
5463,3,1,-0.876519514,0
5464,4,1,-0.971239609,0
5465,5,1,-0.99977133,0
5466,6,1,-0.960170287,0
5467,7,1,-0.855135225,0
5468,8,1,-0.691824111,0
5469,9,1,-0.481366327,0
5470,10,1,-0.238104224,0
5471,11,1,0.021384289,0.021384289
5472,12,1,0.279415498,0.279415498
5473,13,1,0.518405003,0.518405003
5474,14,1,0.722066063,0.722066063
5475,15,1,0.876519514,0.876519514
5476,16,1,0.971239609,0.971239609
5477,17,1,0.99977133,0.99977133
5478,18,1,0.960170287,0.960170287
5479,19,1,0.855135225,0.855135225
5480,20,1,0.691824111,0.691824111
5481,21,1,0.481366327,0.481366327
5482,22,1,0.238104224,0.238104224
5483,23,1,-0.021384289,0
5484,0,1,-0.279415498,0
5485,1,1,-0.518405003,0
5486,2,1,-0.722066063,0
5487,3,1,-0.876519514,0
5488,4,1,-0.971239609,0
5489,5,1,-0.99977133,0
5490,6,1,-0.960170287,0
5491,7,1,-0.855135225,0
5492,8,1,-0.691824111,0
5493,9,1,-0.481366327,0
5494,10,1,-0.238104224,0
5495,11,1,0.021384289,0.021384289
5496,12,1,0.279415498,0.279415498
5497,13,1,0.518405003,0.518405003
5498,14,1,0.722066063,0.722066063
5499,15,1,0.876519514,0.876519514
5500,16,1,0.971239609,0.971239609
5501,17,1,0.99977133,0.99977133
5502,18,1,0.960170287,0.960170287
5503,19,1,0.855135225,0.855135225
5504,20,1,0.691824111,0.691824111
5505,21,1,0.481366327,0.481366327
5506,22,1,0.238104224,0.238104224
5507,23,1,-0.021384289,0
5508,0,1,-0.279415498,0
5509,1,1,-0.518405003,0
5510,2,1,-0.722066063,0
5511,3,1,-0.876519514,0
5512,4,1,-0.971239609,0
5513,5,1,-0.99977133,0
5514,6,1,-0.960170287,0
5515,7,1,-0.855135225,0
5516,8,1,-0.691824111,0
5517,9,1,-0.481366327,0
5518,10,1,-0.238104224,0
5519,11,1,0.021384289,0.021384289
5520,12,1,0.279415498,0.279415498
5521,13,1,0.518405003,0.518405003
5522,14,1,0.722066063,0.722066063
5523,15,1,0.876519514,0.876519514
5524,16,1,0.971239609,0.971239609
5525,17,1,0.99977133,0.99977133
5526,18,1,0.960170287,0.960170287
5527,19,1,0.855135225,0.855135225
5528,20,1,0.691824111,0.691824111
5529,21,1,0.481366327,0.481366327
5530,22,1,0.238104224,0.238104224
5531,23,1,-0.021384289,0
5532,0,1,-0.279415498,0
5533,1,1,-0.518405003,0
5534,2,1,-0.722066063,0
5535,3,1,-0.876519514,0
5536,4,1,-0.971239609,0
5537,5,1,-0.99977133,0
5538,6,1,-0.960170287,0
5539,7,1,-0.855135225,0
5540,8,1,-0.691824111,0
5541,9,1,-0.481366327,0
5542,10,1,-0.238104224,0
5543,11,1,0.021384289,0.021384289
5544,12,1,0.279415498,0.279415498
5545,13,1,0.518405003,0.518405003
5546,14,1,0.722066063,0.722066063
5547,15,1,0.876519514,0.876519514
5548,16,1,0.971239609,0.971239609
5549,17,1,0.99977133,0.99977133
5550,18,1,0.960170287,0.960170287
5551,19,1,0.855135225,0.855135225
5552,20,1,0.691824111,0.691824111
5553,21,1,0.481366327,0.481366327
5554,22,1,0.238104224,0.238104224
5555,23,1,-0.021384289,0
5556,0,1,-0.279415498,0
5557,1,1,-0.518405003,0
5558,2,1,-0.722066063,0
5559,3,1,-0.876519514,0
5560,4,1,-0.971239609,0
5561,5,1,-0.99977133,0
5562,6,1,-0.960170287,0
5563,7,1,-0.855135225,0
5564,8,1,-0.691824111,0
5565,9,1,-0.481366327,0
5566,10,1,-0.238104224,0
5567,11,1,0.021384289,0.021384289
5568,12,1,0.279415498,0.279415498
5569,13,1,0.518405003,0.518405003
5570,14,1,0.722066063,0.722066063
5571,15,1,0.876519514,0.876519514
5572,16,1,0.971239609,0.971239609
5573,17,1,0.99977133,0.99977133
5574,18,1,0.960170287,0.960170287
5575,19,1,0.855135225,0.855135225
5576,20,1,0.691824111,0.691824111
5577,21,1,0.481366327,0.481366327
5578,22,1,0.238104224,0.238104224
5579,23,1,-0.021384289,0
5580,0,1,-0.279415498,0
5581,1,1,-0.518405003,0
5582,2,1,-0.722066063,0
5583,3,1,-0.876519514,0
5584,4,1,-0.971239609,0
5585,5,1,-0.99977133,0
5586,6,1,-0.960170287,0
5587,7,1,-0.855135225,0
5588,8,1,-0.691824111,0
5589,9,1,-0.481366327,0
5590,10,1,-0.238104224,0
5591,11,1,0.021384289,0.021384289
5592,12,1,0.279415498,0.279415498
5593,13,1,0.518405003,0.518405003
5594,14,1,0.722066063,0.722066063
5595,15,1,0.876519514,0.876519514
5596,16,1,0.971239609,0.971239609
5597,17,1,0.99977133,0.99977133
5598,18,1,0.960170287,0.960170287
5599,19,1,0.855135225,0.855135225
5600,20,1,0.691824111,0.691824111
5601,21,1,0.481366327,0.481366327
5602,22,1,0.238104224,0.238104224
5603,23,1,-0.021384289,0
5604,0,1,-0.279415498,0
5605,1,1,-0.518405003,0
5606,2,1,-0.722066063,0
5607,3,1,-0.876519514,0
5608,4,1,-0.971239609,0
5609,5,1,-0.99977133,0
5610,6,1,-0.960170287,0
5611,7,1,-0.855135225,0
5612,8,1,-0.691824111,0
5613,9,1,-0.481366327,0
5614,10,1,-0.238104224,0
5615,11,1,0.021384289,0.021384289
5616,12,1,0.279415498,0.279415498
5617,13,1,0.518405003,0.518405003
5618,14,1,0.722066063,0.722066063
5619,15,1,0.876519514,0.876519514
5620,16,1,0.971239609,0.971239609
5621,17,1,0.99977133,0.99977133
5622,18,1,0.960170287,0.960170287
5623,19,1,0.855135225,0.855135225
5624,20,1,0.691824111,0.691824111
5625,21,1,0.481366327,0.481366327
5626,22,1,0.238104224,0.238104224
5627,23,1,-0.021384289,0
5628,0,1,-0.279415498,0
5629,1,1,-0.518405003,0
5630,2,1,-0.722066063,0
5631,3,1,-0.876519514,0
5632,4,1,-0.971239609,0
5633,5,1,-0.99977133,0
5634,6,1,-0.960170287,0
5635,7,1,-0.855135225,0
5636,8,1,-0.691824111,0
5637,9,1,-0.481366327,0
5638,10,1,-0.238104224,0
5639,11,1,0.021384289,0.021384289
5640,12,1,0.279415498,0.279415498
5641,13,1,0.518405003,0.518405003
5642,14,1,0.722066063,0.722066063
5643,15,1,0.876519514,0.876519514
5644,16,1,0.971239609,0.971239609
